timestamp,latitude,longitude,altitude_m,speed_ms,battery_pct,gps_satellites,hdop,signal_dbm,pitch_deg,roll_deg,yaw_deg,wind_speed_ms,temperature_c
2026-05-01 09:00:18,52.40141,-1.49802,122.4,17.14,93.7,14,1.04,-60.0,1.12,2.73,359.54,4.77,12.8
2026-05-01 09:00:19,52.401443,-1.497986,121.8,16.23,93.4,11,1.3,-64.5,3.36,0.29,0.21,5.17,11.7
2026-05-01 09:00:20,52.401814,-1.49779,117.3,18.05,94.8,14,1.01,-68.3,2.97,-0.48,359.24,3.14,12.9
2026-05-01 09:00:21,52.401728,-1.497658,120.7,16.21,93.0,16,1.15,-72.0,0.34,-0.81,1.64,6.98,12.3
2026-05-01 09:00:22,52.401841,-1.497577,116.0,19.39,94.0,15,1.27,-65.2,3.02,-1.4,2.69,4.18,11.1
2026-05-01 09:00:23,52.401775,-1.497508,120.1,17.86,95.7,10,1.19,-57.3,2.43,-0.94,1.37,2.17,12.1
2026-05-01 09:00:24,52.401947,-1.497315,123.8,17.73,94.1,16,1.24,-66.5,5.5,-0.53,1.32,3.62,13.3
2026-05-01 09:00:25,52.402096,-1.497176,118.1,18.98,93.5,10,1.04,-61.1,2.61,-0.73,2.79,2.19,11.9
2026-05-01 09:00:26,52.402053,-1.497219,118.3,19.45,94.0,13,1.29,-60.8,1.79,-0.99,1.6,6.39,11.0
2026-05-01 09:00:27,52.402289,-1.496857,121.5,17.97,93.9,11,1.11,-66.4,0.72,3.15,3.32,3.01,10.4
2026-05-01 09:00:28,52.402275,-1.496897,116.9,16.84,94.0,15,1.15,-58.4,0.88,-1.55,5.03,4.74,11.2
2026-05-01 09:00:29,52.402389,-1.496774,118.7,15.34,94.2,11,1.24,-79.5,0.76,0.22,4.26,3.29,11.6
2026-05-01 09:00:30,52.402441,-1.496594,121.2,16.97,93.3,13,1.22,-71.1,4.06,0.89,4.76,3.08,12.8
2026-05-01 09:00:31,52.40277,-1.49653,118.7,17.07,94.6,15,1.2,-69.6,2.03,0.95,5.27,1.13,10.9
2026-05-01 09:00:32,52.402667,-1.496347,119.5,18.16,93.9,17,1.09,-69.1,2.85,-0.09,3.77,4.9,13.6
2026-05-01 09:00:33,52.402646,-1.496303,121.5,17.48,94.1,15,1.16,-63.3,4.27,-0.36,2.98,5.95,10.7
2026-05-01 09:00:34,52.402917,-1.496281,120.8,19.03,93.4,10,1.2,-63.5,-1.54,0.68,1.86,2.63,14.3
2026-05-01 09:00:35,52.402796,-1.496073,120.5,17.08,94.3,10,0.99,-63.0,3.92,0.4,2.72,1.68,13.7
2026-05-01 09:00:36,52.403023,-1.496112,119.3,17.91,93.5,10,1.13,-62.0,2.08,-0.39,2.55,5.2,12.1
2026-05-01 09:00:37,52.402889,-1.495876,120.7,19.78,93.7,14,1.26,-69.8,2.65,-2.34,5.17,1.53,10.4
2026-05-01 09:00:38,52.403036,-1.495779,119.8,18.51,93.1,17,1.01,-71.1,0.76,-0.7,4.5,5.83,11.9
2026-05-01 09:00:39,52.403271,-1.495685,120.9,17.91,93.0,12,1.37,-63.0,0.87,-1.72,5.3,2.64,11.6
2026-05-01 09:00:40,52.403409,-1.495566,119.0,17.1,93.8,16,1.39,-68.2,2.73,-1.0,1.68,2.35,10.7
2026-05-01 09:00:41,52.403436,-1.49563,119.6,17.05,93.2,10,1.01,-72.9,5.58,0.05,6.97,4.37,12.3
2026-05-01 09:00:42,52.40349,-1.495386,118.0,16.72,92.9,12,1.4,-60.1,3.5,0.54,3.35,2.44,11.2
2026-05-01 09:00:43,52.403555,-1.49521,119.9,17.19,93.0,12,1.18,-58.0,3.9,2.67,2.1,2.94,11.3
2026-05-01 09:00:44,52.403521,-1.495092,118.4,19.13,93.6,11,1.26,-57.2,1.71,-0.81,3.52,4.53,11.8
2026-05-01 09:00:45,52.40368,-1.4951,117.8,17.67,92.9,13,1.13,-64.1,1.1,1.16,9.47,0.36,11.4
2026-05-01 09:00:46,52.403789,-1.494759,120.5,15.98,93.2,14,1.34,-61.9,0.83,0.46,3.83,6.46,14.1
2026-05-01 09:00:47,52.404025,-1.494861,120.4,20.65,93.2,12,1.26,-58.2,1.27,1.94,4.05,4.07,11.5
2026-05-01 09:00:48,52.404037,-1.494567,121.6,18.48,92.2,16,1.08,-68.2,-1.08,0.86,4.42,2.06,12.4
2026-05-01 09:00:49,52.403909,-1.49451,119.1,15.89,92.4,14,1.03,-59.4,0.91,-1.51,4.61,2.47,12.1
2026-05-01 09:00:50,52.404201,-1.494506,120.8,17.34,93.2,11,0.98,-63.6,1.16,-2.58,3.44,5.49,12.4
2026-05-01 09:00:51,52.404214,-1.494153,121.1,18.17,92.6,10,1.23,-60.4,1.74,0.47,5.39,4.9,12.4
2026-05-01 09:00:52,52.404268,-1.494338,120.9,20.56,93.5,15,1.29,-64.1,2.2,-0.79,7.35,6.08,12.9
2026-05-01 09:00:53,52.40448,-1.494016,118.3,16.34,93.4,12,1.3,-58.5,2.54,-1.47,5.93,2.98,12.3
2026-05-01 09:00:54,52.404606,-1.493897,120.3,19.46,93.3,13,1.18,-63.9,1.98,-1.9,3.18,4.44,12.2
2026-05-01 09:00:55,52.404679,-1.493953,120.7,20.1,93.8,15,1.03,-72.4,1.13,0.24,4.81,4.64,12.1
2026-05-01 09:00:56,52.404585,-1.493635,120.0,17.06,92.8,11,1.1,-57.7,-0.95,2.26,4.5,5.04,11.9
2026-05-01 09:00:57,52.404722,-1.493688,115.8,17.58,93.1,14,1.37,-69.7,1.14,-0.61,5.81,5.69,11.1
2026-05-01 09:00:58,52.404869,-1.493523,120.3,16.45,92.5,16,1.13,-58.7,0.54,0.89,8.46,2.92,11.9
2026-05-01 09:00:59,52.405017,-1.493415,124.4,17.69,93.9,17,1.22,-65.5,2.7,-0.15,5.61,3.83,12.2
2026-05-01 09:01:00,52.404955,-1.493343,119.3,17.95,93.7,10,1.04,-59.1,3.36,-1.93,5.83,3.08,12.4
2026-05-01 09:01:01,52.405068,-1.493137,118.5,18.99,92.6,14,1.25,-59.3,3.41,1.1,9.66,3.92,12.2
2026-05-01 09:01:02,52.405059,-1.493028,120.7,19.64,92.8,13,1.13,-62.8,3.14,-1.64,7.96,5.05,11.8
2026-05-01 09:01:03,52.405133,-1.493171,120.6,16.88,93.2,12,1.36,-62.5,1.8,0.03,7.45,1.52,11.9
2026-05-01 09:01:04,52.405418,-1.492755,122.4,15.05,92.4,13,1.32,-62.9,1.22,-0.51,10.32,5.66,11.4
2026-05-01 09:01:05,52.405555,-1.49294,117.5,17.97,92.1,14,1.13,-75.1,0.88,1.34,7.48,2.29,12.3
2026-05-01 09:01:06,52.405496,-1.492559,121.5,18.44,92.9,14,1.18,-64.4,-0.26,-1.59,2.63,3.54,11.8
2026-05-01 09:01:07,52.405687,-1.492439,121.2,18.37,92.4,15,1.12,-70.6,3.49,0.59,8.37,5.87,12.2
2026-05-01 09:01:08,52.405706,-1.492549,119.7,17.51,92.4,13,0.99,-64.1,1.74,-1.26,3.62,4.49,13.0
2026-05-01 09:01:09,52.405689,-1.49237,120.7,18.19,91.9,13,1.07,-70.7,0.13,-0.77,7.81,4.51,11.3
2026-05-01 09:01:10,52.405873,-1.492328,122.1,20.27,91.4,13,1.23,-70.9,0.76,-5.45,3.58,2.23,12.6
2026-05-01 09:01:11,52.406074,-1.492128,121.7,18.57,92.4,10,1.25,-57.0,0.7,3.14,6.17,2.43,12.0
2026-05-01 09:01:12,52.406,-1.492026,117.7,17.44,92.7,16,1.22,-59.7,2.06,0.83,6.48,5.41,14.0
2026-05-01 09:01:13,52.406243,-1.491806,121.6,17.25,92.0,14,1.15,-65.0,3.6,-1.15,5.76,3.12,11.8
2026-05-01 09:01:14,52.405908,-1.491642,119.9,17.75,92.8,11,1.34,-64.1,1.48,-1.69,6.71,3.26,12.7
2026-05-01 09:01:15,52.406336,-1.491522,120.1,20.46,91.7,10,1.21,-66.2,-1.38,-0.74,9.57,5.45,12.0
2026-05-01 09:01:16,52.406346,-1.491607,120.1,17.73,91.5,10,1.31,-62.2,1.72,1.08,6.18,2.43,10.6
2026-05-01 09:01:17,52.40639,-1.491461,119.7,17.97,92.0,10,0.93,-68.4,1.77,-2.84,8.79,4.4,11.5
2026-05-01 09:01:18,52.406513,-1.491497,122.4,17.28,91.9,15,0.8,-60.0,1.66,-0.21,5.87,4.06,12.9
2026-05-01 09:01:19,52.406388,-1.491298,119.8,19.65,92.3,17,1.24,-66.3,1.06,2.66,7.53,4.0,11.6
2026-05-01 09:01:20,52.406648,-1.49101,117.8,20.94,91.5,16,0.99,-67.1,2.33,-1.7,8.65,3.22,9.8
2026-05-01 09:01:21,52.406789,-1.490833,119.2,18.68,92.5,16,1.17,-64.9,2.1,0.12,6.11,3.13,12.0
2026-05-01 09:01:22,52.406985,-1.491007,120.4,18.12,92.8,11,1.15,-68.0,1.96,3.3,5.58,2.38,10.9
2026-05-01 09:01:23,52.406869,-1.490832,122.5,18.06,91.8,17,1.44,-63.4,2.62,0.95,9.29,4.72,12.1
2026-05-01 09:01:24,52.406923,-1.490664,121.2,14.42,92.4,13,1.26,-67.7,1.36,0.19,10.65,3.0,13.6
2026-05-01 09:01:25,52.407037,-1.490522,118.3,19.12,91.2,15,1.22,-62.7,1.27,0.76,8.35,5.45,12.8
2026-05-01 09:01:26,52.407262,-1.49052,125.0,18.2,92.2,14,1.33,-58.9,4.07,-0.6,7.69,3.66,13.5
2026-05-01 09:01:27,52.407287,-1.490286,120.5,18.64,92.1,17,1.26,-68.6,2.84,1.95,9.02,2.41,11.4
2026-05-01 09:01:28,52.407284,-1.490264,122.6,16.93,92.0,12,1.13,-65.7,3.24,-0.6,8.92,3.64,11.9
2026-05-01 09:01:29,52.407472,-1.490107,119.7,17.42,91.5,15,1.36,-62.7,3.84,-2.94,9.39,3.38,11.0
2026-05-01 09:01:30,52.407514,-1.48994,121.1,17.38,90.0,12,1.03,-67.2,2.79,-0.59,3.95,5.51,11.3
2026-05-01 09:01:31,52.407684,-1.489883,121.7,19.53,91.1,14,1.25,-62.7,3.39,-1.45,6.97,3.45,11.1
2026-05-01 09:01:32,52.407601,-1.489816,122.4,17.43,91.1,11,0.97,-62.2,-0.37,-0.42,7.51,3.59,10.7
2026-05-01 09:01:33,52.407722,-1.489672,122.1,21.12,90.9,16,1.23,-59.6,2.31,-0.39,9.61,6.12,13.4
2026-05-01 09:01:34,52.407798,-1.489559,121.7,18.65,91.4,12,1.23,-68.0,1.73,1.8,9.78,4.76,9.9
2026-05-01 09:01:35,52.407775,-1.489476,119.4,16.09,91.1,10,1.45,-69.7,4.52,1.04,10.78,6.49,13.4
2026-05-01 09:01:36,52.408034,-1.489353,118.9,17.81,90.9,15,0.97,-66.5,3.39,0.39,10.12,5.89,13.2
2026-05-01 09:01:37,52.408114,-1.489056,120.7,17.02,90.7,17,1.11,-69.8,1.05,-0.0,7.1,2.67,12.5
2026-05-01 09:01:38,52.408172,-1.489049,121.9,14.71,90.8,17,1.32,-62.2,2.56,-1.59,12.7,5.48,10.9
2026-05-01 09:01:39,52.408231,-1.489023,119.6,20.4,91.7,12,1.25,-70.8,2.25,-3.27,12.45,6.29,10.4
2026-05-01 09:01:40,52.408196,-1.488813,122.1,19.05,90.8,14,1.23,-53.3,2.68,0.17,7.49,6.3,11.5
2026-05-01 09:01:41,52.408379,-1.488805,122.9,18.8,90.8,16,1.06,-58.5,0.47,1.19,10.77,5.48,12.6
2026-05-01 09:01:42,52.40847,-1.488543,118.2,18.25,90.8,10,1.11,-64.9,2.54,-0.16,9.01,5.45,12.0
2026-05-01 09:01:43,52.408508,-1.488512,118.3,15.93,91.2,17,1.39,-60.7,1.66,-0.8,10.58,3.55,11.0
2026-05-01 09:01:44,52.408655,-1.488449,119.7,17.27,91.2,12,1.19,-73.2,2.42,0.7,12.51,2.74,13.1
2026-05-01 09:01:45,52.408795,-1.488282,120.6,19.26,89.4,16,1.26,-52.4,0.91,-0.12,14.77,3.47,13.7
2026-05-01 09:01:46,52.409027,-1.488373,119.0,16.42,91.4,14,1.18,-68.0,1.12,2.53,12.11,1.5,11.8
2026-05-01 09:01:47,52.408939,-1.488217,122.7,14.2,91.6,11,1.02,-65.6,3.76,1.85,11.3,6.01,12.1
2026-05-01 09:01:48,52.409031,-1.488113,120.8,17.66,90.3,14,1.34,-74.3,0.42,1.44,10.13,3.58,10.5
2026-05-01 09:01:49,52.409081,-1.487868,120.1,17.79,90.3,11,1.28,-62.6,0.53,1.14,11.27,5.94,11.6
2026-05-01 09:01:50,52.40898,-1.487598,117.1,18.2,90.5,17,1.55,-70.5,1.92,-1.94,13.73,2.15,12.5
2026-05-01 09:01:51,52.409252,-1.487437,117.4,19.09,90.3,16,1.05,-64.5,0.84,0.99,11.02,5.62,12.4
2026-05-01 09:01:52,52.409345,-1.487485,120.6,18.96,90.8,16,1.32,-67.7,0.67,0.56,9.43,3.26,11.5
2026-05-01 09:01:53,52.409668,-1.487387,115.7,18.39,89.6,10,1.0,-70.4,2.16,0.91,8.07,2.07,11.7
2026-05-01 09:01:54,52.409486,-1.487506,122.0,19.79,90.0,14,1.22,-69.0,-0.26,0.74,12.43,6.44,11.6
2026-05-01 09:01:55,52.409619,-1.487269,119.7,15.72,91.3,13,1.35,-63.9,0.49,0.68,12.0,5.66,11.7
2026-05-01 09:01:56,52.409669,-1.487183,126.5,18.76,90.0,17,0.89,-71.4,5.08,4.05,10.31,4.32,12.4
2026-05-01 09:01:57,52.409639,-1.487055,124.6,18.94,91.1,15,1.17,-68.7,2.69,-0.11,13.76,4.05,10.0
2026-05-01 09:01:58,52.409953,-1.486898,119.6,16.14,90.6,13,1.12,-61.7,0.88,1.4,10.96,4.66,11.9
2026-05-01 09:01:59,52.409997,-1.486818,119.8,15.75,89.5,17,1.09,-52.0,2.63,-0.71,11.64,4.29,12.3
2026-05-01 09:02:00,52.410085,-1.486857,122.0,16.88,90.6,13,1.26,-62.6,2.85,1.19,11.97,2.81,11.4
2026-05-01 09:02:01,52.409998,-1.486473,123.4,17.01,90.2,13,1.37,-69.6,3.49,1.41,11.4,3.38,11.5
2026-05-01 09:02:02,52.410313,-1.486544,116.7,19.13,90.0,15,1.18,-66.8,1.81,0.55,12.68,6.94,11.5
2026-05-01 09:02:03,52.410116,-1.486302,116.4,17.08,90.3,13,1.23,-64.8,3.46,2.5,14.61,8.01,11.5
2026-05-01 09:02:04,52.410398,-1.486007,118.8,16.72,90.4,11,1.22,-66.7,-1.06,-1.33,10.12,6.34,12.0
2026-05-01 09:02:05,52.410642,-1.486195,121.2,17.08,90.5,14,1.2,-60.5,0.42,-0.73,13.48,4.72,12.1
2026-05-01 09:02:06,52.410407,-1.486245,121.0,19.68,90.7,16,1.04,-63.9,2.25,0.32,12.95,3.49,9.9
2026-05-01 09:02:07,52.410533,-1.48591,122.1,18.02,90.3,10,1.37,-60.5,2.49,1.32,13.01,2.8,12.7
2026-05-01 09:02:08,52.410683,-1.48566,117.6,17.73,89.3,13,1.24,-66.6,0.63,0.27,14.55,2.9,11.7
2026-05-01 09:02:09,52.410706,-1.485463,115.4,17.83,89.7,16,1.26,-58.4,2.39,1.93,13.01,3.17,13.9
2026-05-01 09:02:10,52.410684,-1.48567,121.7,19.94,91.4,13,1.08,-65.8,1.06,-0.99,13.97,7.23,10.8
2026-05-01 09:02:11,52.41093,-1.485387,118.3,16.88,90.3,17,1.13,-69.9,1.58,-1.71,14.54,6.71,11.1
2026-05-01 09:02:12,52.4109,-1.485372,116.0,19.97,91.0,10,1.17,-54.1,3.54,0.46,12.2,5.12,11.8
2026-05-01 09:02:13,52.411137,-1.485225,120.3,18.32,90.5,17,0.97,-74.1,3.36,-0.12,13.91,2.56,12.4
2026-05-01 09:02:14,52.411081,-1.484838,121.6,17.76,89.9,10,0.95,-68.7,0.5,0.81,12.91,5.34,10.0
2026-05-01 09:02:15,52.411411,-1.485142,119.8,21.75,89.9,13,1.11,-68.1,0.41,-0.04,13.24,3.64,11.2
2026-05-01 09:02:16,52.411261,-1.484855,119.1,16.42,89.7,11,1.28,-52.5,1.38,-0.51,12.96,0.77,12.6
2026-05-01 09:02:17,52.411391,-1.484723,119.7,17.47,88.8,16,1.1,-56.0,1.96,-0.11,14.65,4.43,11.1
2026-05-01 09:02:18,52.411588,-1.48455,119.3,16.15,89.6,10,1.05,-57.5,1.01,0.04,13.97,2.74,13.4
2026-05-01 09:02:19,52.411467,-1.484537,117.3,19.43,90.2,14,1.08,-66.7,3.56,-0.46,14.7,2.79,11.5
2026-05-01 09:02:20,52.411696,-1.484405,118.6,20.53,89.3,16,1.13,-52.9,2.52,-0.3,13.97,3.62,11.1
2026-05-01 09:02:21,52.411887,-1.484364,121.0,20.5,89.7,14,1.15,-63.2,2.61,-0.61,10.9,3.25,12.6
2026-05-01 09:02:22,52.411679,-1.484187,120.6,19.84,89.9,16,1.52,-60.1,0.1,1.28,14.27,3.95,13.6
2026-05-01 09:02:23,52.411942,-1.484137,120.3,17.7,89.0,11,1.36,-64.1,3.75,0.29,14.44,3.88,12.4
2026-05-01 09:02:24,52.412033,-1.483929,118.0,17.45,89.2,17,1.35,-65.2,-2.23,3.39,14.89,1.19,13.3
2026-05-01 09:02:25,52.412168,-1.483917,119.6,15.49,88.8,15,1.38,-66.3,3.25,0.24,13.32,6.28,13.7
2026-05-01 09:02:26,52.41205,-1.483731,115.6,21.05,88.9,17,1.05,-66.0,3.4,-0.83,12.22,2.52,11.1
2026-05-01 09:02:27,52.412125,-1.483661,120.4,18.7,88.6,12,1.02,-62.0,1.35,4.01,15.96,2.57,12.9
2026-05-01 09:02:28,52.412392,-1.483434,122.9,17.26,88.8,11,1.03,-63.2,3.91,0.62,14.26,3.51,10.5
2026-05-01 09:02:29,52.412453,-1.48344,117.1,19.99,89.9,13,1.4,-65.2,1.91,1.49,15.25,3.84,12.4
2026-05-01 09:02:30,52.412532,-1.483501,118.8,16.54,88.7,12,1.12,-57.5,2.09,0.89,14.45,6.19,11.9
2026-05-01 09:02:31,52.412625,-1.483087,120.7,18.61,89.2,13,1.01,-79.8,2.51,0.93,15.1,4.4,13.2
2026-05-01 09:02:32,52.412606,-1.483192,122.5,17.74,88.8,14,1.14,-62.5,6.78,0.8,14.31,4.85,13.2
2026-05-01 09:02:33,52.41278,-1.483056,119.1,18.96,89.6,10,1.16,-61.4,4.02,-1.65,13.37,4.41,12.6
2026-05-01 09:02:34,52.41287,-1.482939,118.6,17.9,89.7,16,1.24,-59.3,3.05,0.55,16.36,4.35,12.3
2026-05-01 09:02:35,52.412852,-1.482631,116.1,15.82,89.4,13,1.24,-65.3,0.63,-1.99,14.3,4.46,12.5
2026-05-01 09:02:36,52.413194,-1.482871,120.2,18.11,89.1,14,1.08,-64.0,2.22,-0.26,15.94,1.1,12.1
2026-05-01 09:02:37,52.413138,-1.482232,124.1,19.57,88.8,11,1.3,-60.1,0.78,-1.09,16.53,3.63,11.9
2026-05-01 09:02:38,52.413055,-1.482329,120.6,17.96,88.3,13,1.1,-57.5,3.23,0.54,14.64,5.74,13.4
2026-05-01 09:02:39,52.413323,-1.482301,120.0,19.16,89.8,17,1.18,-66.5,2.21,0.5,13.5,9.91,13.6
2026-05-01 09:02:40,52.413243,-1.482218,120.6,16.43,88.4,14,1.3,-63.7,0.31,0.72,20.86,2.19,11.9
2026-05-01 09:02:41,52.413503,-1.482073,120.0,17.96,89.1,10,1.1,-56.6,2.12,0.43,15.05,4.63,12.2
2026-05-01 09:02:42,52.413623,-1.481938,118.4,17.06,89.2,16,1.11,-75.6,0.73,-0.91,17.46,3.14,12.1
2026-05-01 09:02:43,52.413509,-1.481814,121.6,19.12,88.4,13,1.29,-68.5,2.23,-0.39,20.19,7.07,10.4
2026-05-01 09:02:44,52.413771,-1.481712,120.5,18.05,89.1,15,1.07,-57.7,0.71,1.38,17.99,1.97,11.7
2026-05-01 09:02:45,52.413799,-1.481648,120.0,19.04,89.0,14,1.14,-59.5,2.04,1.6,15.91,4.94,13.6
2026-05-01 09:02:46,52.413923,-1.481565,118.0,19.63,89.4,13,1.28,-62.4,3.13,-1.72,16.47,1.89,11.3
2026-05-01 09:02:47,52.414114,-1.481449,122.6,19.04,88.3,10,1.51,-67.2,1.92,-2.3,15.04,3.52,14.1
2026-05-01 09:02:48,52.413983,-1.481342,121.3,18.41,87.8,16,1.29,-69.4,1.41,-1.09,18.57,3.95,13.2
2026-05-01 09:02:49,52.414016,-1.481098,118.9,16.5,88.2,13,1.27,-68.0,2.3,1.57,18.04,5.6,12.4
2026-05-01 09:02:50,52.414086,-1.481041,122.0,18.0,88.5,13,1.28,-57.3,3.05,1.82,15.98,2.38,12.6
2026-05-01 09:02:51,52.414176,-1.481283,119.0,17.2,88.4,16,1.04,-68.1,0.34,-1.39,15.03,5.0,11.1
2026-05-01 09:02:52,52.414334,-1.480813,118.4,17.48,88.1,15,1.22,-64.5,2.39,0.46,14.57,4.03,11.7
2026-05-01 09:02:53,52.414459,-1.480748,118.5,17.44,87.3,14,1.2,-68.8,3.98,2.75,19.28,4.41,13.4
2026-05-01 09:02:54,52.414536,-1.480658,116.5,16.53,88.5,12,1.25,-60.8,2.86,0.62,17.65,5.44,11.4
2026-05-01 09:02:55,52.414674,-1.480584,120.9,15.06,89.2,17,1.22,-67.7,2.09,2.13,17.94,2.08,13.1
2026-05-01 09:02:56,52.414676,-1.480321,116.3,17.0,88.4,16,1.26,-65.5,2.96,1.5,15.96,5.22,10.6
2026-05-01 09:02:57,52.414904,-1.480228,117.5,18.29,88.4,13,1.15,-73.4,2.68,-1.37,14.78,3.15,10.8
2026-05-01 09:02:58,52.414815,-1.480289,115.8,15.98,88.4,12,1.21,-73.1,3.13,-0.28,19.74,5.64,13.9
2026-05-01 09:02:59,52.415197,-1.480059,119.8,18.02,88.2,11,1.02,-65.0,-1.04,0.05,17.99,4.5,12.0
2026-05-01 09:03:00,52.415071,-1.480086,119.7,20.85,88.5,13,1.15,-71.6,-0.33,0.16,19.82,3.69,11.5
2026-05-01 09:03:01,52.415006,-1.480016,119.3,19.53,88.2,12,1.41,-54.5,3.51,1.37,17.34,3.11,13.4
2026-05-01 09:03:02,52.415068,-1.479829,117.9,20.47,87.8,11,1.25,-75.3,-0.26,0.61,17.74,5.23,13.2
2026-05-01 09:03:03,52.415307,-1.479569,117.7,18.59,87.5,15,1.2,-69.0,2.6,-4.4,19.74,5.89,12.9
2026-05-01 09:03:04,52.41532,-1.479449,120.9,19.75,87.7,14,1.48,-64.9,1.47,-1.97,19.87,3.2,11.4
2026-05-01 09:03:05,52.415497,-1.479382,118.9,16.91,88.0,13,1.0,-66.8,0.51,-3.28,20.11,2.3,11.7
2026-05-01 09:03:06,52.415556,-1.479249,120.6,17.03,87.6,14,1.03,-70.5,2.52,0.26,18.02,5.04,12.3
2026-05-01 09:03:07,52.415585,-1.479159,118.2,13.89,87.9,11,1.46,-69.8,2.3,0.36,19.94,1.83,12.7
2026-05-01 09:03:08,52.415591,-1.479164,120.4,19.78,87.9,14,1.21,-70.0,5.17,0.42,21.03,2.04,11.5
2026-05-01 09:03:09,52.415607,-1.478945,122.6,20.31,88.1,14,1.16,-66.4,1.06,-1.44,18.7,2.41,12.2
2026-05-01 09:03:10,52.415797,-1.478797,121.2,17.17,88.2,16,1.02,-55.2,4.16,1.01,17.98,3.38,12.3
2026-05-01 09:03:11,52.416011,-1.478691,119.2,17.62,87.6,10,1.27,-64.6,2.53,1.07,21.8,2.0,13.3
2026-05-01 09:03:12,52.41603,-1.478536,120.5,16.87,86.9,11,1.28,-59.1,1.01,-1.88,17.9,1.09,12.8
2026-05-01 09:03:13,52.415968,-1.478473,119.5,18.57,87.3,14,1.04,-62.5,3.2,-2.2,20.57,2.3,10.5
2026-05-01 09:03:14,52.416193,-1.478397,120.0,19.69,87.5,17,1.18,-59.4,2.85,-0.0,19.29,4.96,11.8
2026-05-01 09:03:15,52.416298,-1.478214,119.3,15.39,86.5,12,1.15,-79.0,2.05,2.69,15.83,2.09,11.1
2026-05-01 09:03:16,52.416254,-1.478213,119.7,18.61,88.1,11,1.24,-66.5,2.4,2.55,21.87,3.49,12.6
2026-05-01 09:03:17,52.416441,-1.478187,120.4,17.58,87.4,10,1.03,-58.5,1.1,0.85,14.2,6.92,12.9
2026-05-01 09:03:18,52.416515,-1.478004,118.0,18.17,87.5,13,1.39,-67.9,0.76,-1.09,15.84,3.93,12.1
2026-05-01 09:03:19,52.416478,-1.477951,118.0,18.69,87.9,15,1.34,-56.2,3.14,1.33,20.97,4.51,11.7
2026-05-01 09:03:20,52.416712,-1.477833,117.2,17.72,86.9,14,1.15,-57.6,1.66,-0.68,21.07,2.58,12.1
2026-05-01 09:03:21,52.416815,-1.477669,116.8,17.84,87.5,12,1.17,-67.3,1.88,-1.15,18.84,7.25,12.2
2026-05-01 09:03:22,52.416951,-1.477622,117.6,17.68,87.1,10,1.18,-67.5,2.42,-3.22,20.51,3.19,11.4
2026-05-01 09:03:23,52.417031,-1.477463,120.3,19.46,87.0,11,1.08,-70.1,2.4,0.15,15.25,3.66,10.8
